source_user,target_user,weight,n_topic_direct,n_repost_mapped
纯爱水豚,哈哈哈哈哈哈和呵呵呵呵呵,1,1,0
纯纯的羊驼1223,智慧科技迷,1,1,0
纵横-邪月,方脑壳邓铂鋆,1,1,0
纳薇山居,新浪热点,1,1,0
经财老幽子,南华视频,1,1,0
经略幽燕我童贯,星话大白,1,1,0
经略幽燕我童贯,上帝之鹰_5zn,1,0,1
经方梧桐先生,Jokielicious,1,0,1
经方古中医,阿司匹林42195米,1,0,1
经方古中医,广州日报,1,1,0
经常自我吐槽的掉书袋守常,安好心,1,1,0
绅士的喵月大人,开水族馆的生物男,1,1,0
绅士的喵月大人,央视新闻,1,1,0
细雨骑驴打滚,人民日报,1,1,0
细雨骑驴打滚,新浪热点,1,1,0
红糖蒸糕,马宝琳谈房颤,1,1,0
红色科学家,方脑壳邓铂鋆,1,1,0
红红火火过龙年,得意的弦小二,1,0,1
红红火火过龙年,一团矛盾-中医药探讨,1,0,1
红色光芒2017,生草字幕组,1,0,1
纯-净,中医田应旭,1,1,0
红衣飞雪-冰,开水族馆的生物男,1,1,0
红色饶阳,寰球镜头,1,1,0
红酒可乐翅根白米饭,ATAO颜值上分中,1,1,0
胡萝卜萝胡_,米兔的韩流生活,1,1,0
胡壹刀5298,樊建川,1,1,0
胡化立,阿司匹林42195米,1,0,1
胡化立,大河健康报,1,1,0
胡思乱想的花,陕西汉书下酒,1,0,1
胡思乱想的花,罗大伦,1,1,0
胡思乱想的花,生草字幕组,1,0,1
胡思乱想的花,央广网,1,1,0
胡彦评2,赵铮-同志,1,1,0
胡彦评2,林步里,1,1,0
胡彦评2,圣蛇杖,1,1,0
胡思乱想的花,横卧的灰狸,1,1,0
能干漂亮小乖吕,能干漂亮小乖吕,1,1,0
能信就管,拍帮主,1,1,0
能信就管,三个老爸实验室,1,1,0
脆香黑皮猫饭,黑潮君,1,1,0
脆皮手枪腿永远OK,脆皮手枪腿永远OK,1,1,0
胶佬WJ,麻醉医生凌楚眠,1,1,0
胶佬WJ,浙江日报,1,1,0
胶佬WJ,方脑壳邓铂鋆,1,1,0
胶佬WJ,卢卡斯-Wang,1,0,1
胶佬WJ,全世界漂,1,1,0
胭jinjing,祖传中医肖春林,1,0,1
胭jinjing,智慧科技迷,1,1,0
胶佬WJ,钉子1666,1,0,1
胃里发现恐龙残骸的化石猫,答案事务所,1,0,1
胖书虫2008,三个老爸实验室,1,0,1
胖书虫2008,生草字幕组,1,0,1
肥肥小炸虾,方脑壳邓铂鋆,1,1,0
肥肥小炸虾,新浪热点,1,1,0
肥肥小炸虾,临床营养师周勤,1,1,0
胃里发现恐龙残骸的化石猫,生草字幕组,1,0,1
胃里发现恐龙残骸的化石猫,医伴旅,1,1,0
育苑春泥,人民日报,1,1,0
育儿专家张思莱,营养师刘遂谦,1,0,1
肥肥小炸虾,杭之冯玥希望我好自为之,1,1,0
育儿专家张思莱,寒江独钓僧,1,1,0
肥肥小炸虾,盖世英雄玉椒龙,1,1,0
育儿专家张思莱,生命时报,1,0,1
胖胖莎莎撕撕都是心头肉,Creamy蕉,1,0,1
胖子看天,圣蛇杖,1,1,0
胖娃流浪在四城,现代诗人牛彪,1,1,0
胖胖Grenouille,陈宇同学Nutrition,1,1,0
胖纸不会飞,林步里,1,1,0
胖毛毛的耳朵朵,钉子1666,1,0,1
胖毛毛的耳朵朵,现代诗人牛彪,1,1,0
胖毛毛的耳朵朵,地瓜熊老六,1,0,1
胖毛毛的耳朵朵,三个老爸实验室,1,1,0
自顾自地散步去了,一条,1,1,0
自种天然,三湘都市报,1,1,0
自由自在的上官真韵,针灸匠张宝旬,1,1,0
自由自在的上官真韵,许超医生,1,1,0
自然疗法鲍建宏,石法武博士,1,1,0
舜禹2001,用户7821370827,1,0,1
舒服自由人,舒服自由人,1,1,0
致以光辉的人,Jokielicious,1,0,1
至深至淳,生草字幕组,1,0,1
腊月二十九不是年年有,腊月二十九不是年年有,1,1,0
腰呀细呀细,生草字幕组,1,0,1
腊肠的尾巴,头条新闻,1,1,0
脸丑心灰肺黑体肥,李三金Alex看世界,1,1,0
脱贫攻坚_伊丽莎白,第一财经日报,1,1,0
自在無為_,草民插头,1,1,0
自律自己看,中医杨阳,1,1,0
自媒体是自媒体,自媒体是自媒体,1,1,0
腾跃黑马,呼吸科大夫胡洋,1,1,0
老李随想,现代诗人牛彪,1,1,0
老李谈兵,止谣君,1,0,1
老猫上灯台,罗大伦,1,1,0
老猫上灯台,南海客尘,1,1,0
老猫上灯台,三个老爸实验室,1,0,1
老牟的微博,每日经济新闻,1,1,0
老张评论,晓磊的基金生活,1,1,0
老张评论,老张评论,1,1,0
老陈今天散步了吗,生草字幕组,1,0,1
老顽童正道,针灸匠张宝旬,1,1,0
老盖仙少爷,红星新闻,1,1,0
老白要瘦啊,林步里,1,1,0
老白要瘦啊,星话大白,1,1,0
老白要瘦啊,拍帮主,1,1,0
老猫黑酱,骨科康复师吕铮,1,0,1
老莦,林步里,1,1,0
老莦,三个老爸实验室,1,1,0
老莊孫子吴氏唠,止谣君,1,0,1
老荒微博,观察者网,1,0,1
翦影瞳_,江卓尔_大号,1,0,1
翦影瞳_,方脑壳邓铂鋆,1,1,0
翡冷翠之绊,林步里,1,1,0
翻滚的小雨啊,子陵在听歌,1,1,0
翦影瞳_,阿司匹林42195米,1,0,1
羽羽山山,羽羽山山,1,1,0
翘臀直男,三个老爸实验室,1,1,0
翟德芳,韬闻,1,1,0
老可爱儿,喀斯特地带,1,1,0
老凯1971,洪灝的宏观策略,1,1,0
翻译硕士考研网,翻译硕士考研网,1,1,0
老冬Max,观察者网,1,1,0
老太长智齿,老太长智齿,1,1,0
老天安排好了,中医硕士崔朝兵,1,1,0
耀眼多温,得意的弦小二,1,0,1
翼Star,锋潮科技,1,1,0
肖突突,新华社,1,1,0
肖定棠,痴史,1,1,0
肉丝Q_Q,黑夜之睛滚雪球,1,1,0
肉干干姥姥,肉干干姥姥,1,1,0
肥佬衡G,观察者网,1,0,1
肥木有,生草字幕组,1,0,1
肥木有,李鸿政,1,1,0
股道热肠也,风闻社区,1,0,1
股道热肠也,快科技官方,1,1,0
肠科夫斯基,肠科夫斯基,1,1,0
股海也无涯,人民日报海外版-海外网,1,1,0
股市正当时,财富中文网,1,1,0
股市哼画何其多,钉子1666,1,0,1
股市哼画何其多,辰尘kira,1,0,1
股市哼画何其多,星话大白,1,1,0
耙了耙了柑,生草字幕组,1,0,1
耗材天敌,止谣君,1,0,1
耐心和等待AAAAA,新浪热点,1,1,0
耗子小笨笨,耗子小笨笨,1,1,0
而立之人81,生草字幕组,1,0,1
老鹰家鸢尾花园里的小熊猫,Houson猴姆,1,1,0
而立之人81,浙江日报,1,1,0
而立之人81,止谣君,1,0,1
而立之人81,卢卡斯-Wang,1,0,1
而立之人81,Creamy蕉,1,0,1
聪明绝顶的卡叔,阿司匹林42195米,1,0,1
聚焦附加值,挖资本主义墙角的李大锤,1,0,1
聚焦附加值,人美脸太大头像放不下,1,1,0
肆_KAKA,杨帆教授,1,0,1
肆_KAKA,星话大白,1,1,0
聽信路燈,米兔的韩流生活,1,1,0
肆_KAKA,方脑壳邓铂鋆,1,1,0
聒噪米格驴,妙不可言_勿忘她,1,1,0
kiyo_yuqi0923,新浪大文娱,1,1,0
kiko每天都是小幸运,笛卡吾,1,1,0
kicel_,生草字幕组,1,0,1
k-lin007,新浪新闻,1,1,0
j鯖昻婸-20837,生草字幕组,1,0,1
jyzz010203,止谣君,1,0,1
jyzz010203,林步里,1,1,0
jlj6661_pkl,武汉经方中医吕东红,1,1,0
jrry86,芋头微波,1,1,0
jrry86,止谣君,1,0,1
jrry86,美国医级资源_Sonmore,1,0,1
k-lin007,竹庄讲道,1,1,0
kenny_kennia,利维坦一号机,1,1,0
kahoandy,拍帮主,1,1,0
linstra袁有欣,康斯坦丁,1,1,0
linguelingue,类人幻觉体验师,1,1,0
lira爱吃多肉葡萄,寒江独钓僧,1,1,0
lililolulolii,哈哈哈哈哈哈和呵呵呵呵呵,1,1,0
liki10000,马宝琳谈房颤,1,0,1
liki10000,江卓尔_大号,1,1,0
liki10000,得意的弦小二,1,0,1
like吃美食的seven,星话大白,1,1,0
lk619228922,韬闻,1,1,0
lk619228922,沐雪明颜369,1,1,0
liujt,林步里,1,1,0
liujt,星话大白,1,1,0
liujt,三个老爸实验室,1,1,0
liusong的美丽家园,烟雨楼百年孤独,1,0,1
liusong的美丽家园,星话大白,1,0,1
liusong的美丽家园,Rachele瑞丽,1,0,1
livehappilyeverafterasap,围观体坛,1,1,0
leadea,卢卡斯-Wang,1,0,1
like吃美食的seven,小蓝和他的朋友日常,1,0,1
leaveskicker_,leaveskicker_,1,1,0
lavender-loyal,看度新闻,1,1,0
lavender-loyal,王敬刮痧,1,1,0
lavender-loyal,油麻菜-黄剑,1,0,1
lavender-loyal,李贵明-医生,1,0,1
lavender-loyal,愚游的爱米粒,1,0,1
lavender-loyal,大耳朵中医,1,0,1
lavender-loyal,中医徐柏杨,1,0,1
lavender-loyal,中医叶伊森,1,1,0
lavender-loyal,上帝之鹰_5zn,1,0,1
liaoyuan9999,卢卡斯-Wang,1,0,1
lemonade波子汽水,陈小兜律师,1,1,0
lemon198177,林_优里,1,1,0
lgl127,夏语冰96,1,1,0
jlj6661_pkl,李贵明-医生,1,0,1
huabiwei,中医徐柏杨,1,0,1
huabiwei,针灸匠张宝旬,1,1,0
huabiwei,草民插头,1,1,0
huabiwei,罗大伦,1,1,0
huabiwei,大耳朵中医,1,0,1
huabiwei,國醫東方,1,0,1
huabiwei,传统中医药马强,1,1,0
huabiwei,中医范怨武,1,1,0
huabiwei,中医范圣华,1,0,1
huabiwei,陕西汉书下酒,1,1,0
huis_clos,寒江独钓僧,1,1,0
huier_40787,针灸匠张宝旬,1,1,0
happy暖暖2010,happy暖暖2010,1,1,0
happyhappycinnamoncat,生命时报,1,1,0
happy_爱_理解_接受,國醫東方,1,0,1
happy_爱_理解_接受,中医王彤,1,1,0
hbcai,今日俄罗斯RT,1,1,0
hieona1,林步里,1,1,0
hhxxttxs2333,环球时报,1,1,0
heninQ,现代诗人牛彪,1,1,0
hgz95310,东禾w,1,1,0
jason-zhiu,MaoTaiPianzhi茅台片仔癀,1,0,1
jason-zhiu,中医徐柏杨,1,0,1
jason-zhiu,生草字幕组,1,0,1
jason-zhiu,江卓尔_大号,1,0,1
jason-zhiu,林步里,1,1,0
jason-zhiu,中医田应旭,1,0,1
i梅果果,智慧科技迷,1,1,0
jackal0218,亟兮般若,1,1,0
jacarranda,FATIII,1,1,0
jiji13,星话大白,1,1,0
jjnn宝贝,蓝莓医生,1,1,0
jeleone,蓝鲸新闻,1,1,0
jedicat,阿司匹林42195米,1,0,1
jedicat,方脑壳邓铂鋆,1,1,0
jedicat,快科技官方,1,1,0
jedicat,医伴旅,1,1,0
ijustwannabe1kid,米兔的韩流生活,1,1,0
ichibana,郑秀文米饭铺子,1,1,0
idunno123,即将成为做饭大师,1,1,0
idanielxuan,人民日报,1,1,0
icypear,林步里,1,1,0
idunno123,哈勃观察员,1,0,1
itsmatinalvic,意大利华裔郭医生,1,1,0
isirisarea-,isirisarea-,1,1,0
ivor1204,阿司匹林42195米,1,0,1
inmone,洪榕,1,1,0
ipandmac,钉子1666,1,0,1
ipandmac,中国青年报,1,1,0
innerpeeeeeeeace,生草字幕组,1,0,1
onnowere,阿妹壮士,1,1,0
onnowere,钉子1666,1,0,1
onnowere,近卫步兵师,1,1,0
onnowere,御史在野,1,1,0
onnowere,Jokielicious,1,0,1
onnowere,圣蛇杖,1,1,0
ok_lsj,ok_lsj,1,1,0
olsenly,新浪新闻,1,1,0
o龙龙是只猪o,伯阳先生-段本司,1,1,0
ousmz,左边沒雨,1,0,1
ousmz,國醫東方,1,1,0
ousmz,呼吸科大夫胡洋,1,1,0
ousmz,冰寒,1,1,0
ousmz,全世界漂,1,1,0
ousmz,中医徐柏杨,1,0,1
ouepghdy,生草字幕组,1,0,1
ouepghdy,少年伯爵,1,1,0
ousmz,三个老爸实验室,1,1,0
o不服莫辩o,生草字幕组,1,0,1
ousmz,桃乐茜的来信,1,1,0
ousmz,黑风岭的牛魔王,1,1,0
ousmz,阿拉华Halona,1,1,0
ousmz,谈美功课小号,1,1,0
ousmz,茶渣小柯,1,1,0
ousmz,真昼之月_Moonlit,1,1,0
ousmz,江卓尔_大号,1,0,1
nkleef,赤jio熊喵,1,1,0
nobodymomo123,每日经济新闻,1,1,0
nobodymomo123,新京报我们视频,1,1,0
neoblue_Philipsx,困难挡不住精神,1,1,0
oO0猫儿0Oo,失眠狸,1,1,0
oNishikigoi,oNishikigoi,1,1,0
o0OoOo0,日本衣食住行,1,0,1
ns217,呼吸科大夫胡洋,1,1,0
noplaceforthesoul,郑在玹_JaehyunChannel,1,1,0
qw必夺大满贯,qw必夺大满贯,1,1,0
qMoMent_,哈哈哈哈哈哈和呵呵呵呵呵,1,1,0
reksha,观雨大神经,1,1,0
reiakiryu,三个老爸实验室,1,1,0
rikAlasCARE,rikAlasCARE,1,1,0
raruku2010或者叫口袋,新浪新闻,1,1,0
raruku2010或者叫口袋,我是小妖怪的人,1,0,1
raingotong,娱侠,1,1,0
real何清洋,答案事务所,1,1,0
p让他降落在你怀中q,无边桃炎,1,1,0
pikachu林龙,无边桃炎,1,1,0
phenix_火鸟,林步里,1,1,0
pd爱困觉,答案事务所,1,0,1
pd爱困觉,我是小妖怪的人,1,0,1
pd爱困觉,绿洲猎鹰,1,1,0
phalanger,Jokielicious,1,1,0
priestofmoon,Jokielicious,1,0,1
poo_kie,tomorrowisanotherday__,1,1,0
piupiuyt-,子陵在听歌,1,1,0
m0226,寒江独钓僧,1,1,0
magicmadnessheavensin,生草字幕组,1,0,1
magicmadnessheavensin,林步里,1,1,0
lznenglzx,三个老爸实验室,1,1,0
mcaribou,雪冰杰,1,1,0
mazahsshazam,一玶海岸,1,1,0
melody修,melody修,1,1,0
manyou2008,奔流新闻,1,1,0
masahar_u,王敬刮痧,1,1,0
masahar_u,得意的弦小二,1,0,1
masahar_u,大耳朵中医,1,0,1
masa_JIN,生草字幕组,1,0,1
masa_JIN,守望好莱坞,1,1,0
masa_JIN,阿司匹林42195米,1,0,1
love流浪小野猫,针灸匠张宝旬,1,1,0
love流浪小野猫,神农养生宝典,1,1,0
lower官建,新加坡眼,1,1,0
lonelilonely,止谣君,1,0,1
luntan77508,格式化52756,1,0,1
luntan77508,CGTN记者团,1,0,1
luuuuumeng,买酱安利日记,1,1,0
luckychanchanlaile,luckychanchanlaile,1,1,0
multisuper,星话大白,1,1,0
msj老妖,DC井是,1,0,1
msjyfcl_,李旻浩_LeeKnowIsCute,1,1,0
mvpgoss,紫府求真,1,0,1
muskteerman,生草字幕组,1,0,1
myra就是笙於,赤jio熊喵,1,1,0
myra就是笙於,方脑壳邓铂鋆,1,1,0
myra就是笙於,科学未来人,1,1,0
mhhh188,静姐姐吃的学问,1,0,1
mhhh188,菲菲姐的小花园,1,0,1
mhhh188,得意学堂岱珈,1,0,1
mhhh188,大耳朵中医,1,0,1
mhhh188,乡野经典中医,1,0,1
mikiKry,阿司匹林42195米,1,0,1
molo滨的一些事一些情,余不是大钊,1,1,0
miromiro·,生草字幕组,1,0,1
mitsu244,阿司匹林42195米,1,0,1
aimee懵懵圈,止谣君,1,0,1
ad_tp,钉子1666,1,0,1
adrchen,种草达人猪哥,1,1,0
ailishen_52316,徐记观察,1,1,0
ailishen_52316,上帝之鹰_5zn,1,0,1
ailishen_52316,Rachele瑞丽,1,0,1
aheavypencil,新浪新闻,1,1,0
angelbaets,不zuo的ph-4,1,1,0
ally-evon2013,生命时报,1,1,0
alizee22,陕西汉书下酒,1,0,1
alizee22,人民日报,1,0,1
_边缘者,现代诗人牛彪,1,1,0
_行知合一_,中医杨桢,1,1,0
_腹水之盆盗墓上坟,_腹水之盆盗墓上坟,1,1,0
_肆拾_,生物狗Y博,1,0,1
_聂·收集可爱·bb,_聂·收集可爱·bb,1,1,0
_菩提老祖,林_优里,1,1,0
_苏沐瑶_,陕西汉书下酒,1,1,0
_花小狼_,麻醉医生凌楚眠,1,1,0
_花小狼_,现代诗人牛彪,1,1,0
_花小狼_,林步里,1,1,0
_花小狼_,拍帮主,1,1,0
_艾丽卡酱,生草字幕组,1,0,1
aasoeying,哈哈哈哈哈哈和呵呵呵呵呵,1,1,0
a_秀秀_a,飞龙中医,1,0,1
a_秀秀_a,中国新闻网,1,1,0
abalabalahei,abalabalahei,1,1,0
_青金_,方脑壳邓铂鋆,1,1,0
_阿鬼咕咕咕,AC蓦然回首,1,1,0
a_cereal_burial,a_cereal_burial,1,1,0
_龙麻麻,腾讯新闻财约你,1,0,1
_龙麻麻,不再拿螺丝戳你了,1,1,0
_骐骥,专业戳轮胎熊律师,1,1,0
angelbaets,医者思远,1,1,0
balancedoll,韬闻,1,1,0
balancedoll,观察者网,1,0,1
beer9119,t0mbkeeper,1,1,0
beckbowie背壳抱椰,林步里,1,1,0
baby-unicorn,周亮的口罩,1,1,0
baby-unicorn,中铳钞,1,1,0
baby-unicorn,baby-unicorn,1,1,0
baby-unicorn,Apocalypse-锐,1,1,0
a雨洪a微信,中国新闻网,1,1,0
baby-unicorn,新浪厦门,1,1,0
baby-unicorn,雪冰杰,1,1,0
baby-unicorn,赤胆忠心Moss酱,1,1,0
baby-unicorn,环球时报,1,1,0
baby-unicorn,熊猫白露,1,1,0
baby-unicorn,江卓尔_大号,1,1,0
baby-unicorn,林步里,1,1,0
baby-unicorn,星话大白,1,1,0
bjlmmt,Makh_Yan,1,1,0
befruitful,befruitful,1,1,0
bennylee,照完镜子正衣冠,1,1,0
an安飛雪an,子午侠士,1,1,0
antie,庚白星君,1,1,0
ap001,生草字幕组,1,0,1
ayue一路上有你,罗大伦,1,1,0
ayqiuqiu,内含子,1,1,0
authersk,生草字幕组,1,0,1
authersk,止谣君,1,0,1
a向左平移一个单位长度z,刘新征,1,1,0
artboychina,nipponcom,1,0,1
aucdhg,生草字幕组,1,0,1
_Zodiac_S,我是小妖怪的人,1,0,1
_____张氏情歌,_____张氏情歌,1,0,1
_Pioneer93,生命时报,1,1,0
ZJHtakayama373,生草字幕组,1,0,1
ZJHtakayama373,日本xiao男孩,1,0,1
ZJHtakayama373,大表哥笔记,1,1,0
Zanegrok,寒江独钓僧,1,1,0
ZYWB5998,央广网,1,1,0
ZYZY_1219,ZYZY_1219,1,0,1
ZJHtakayama373,Creamy蕉,1,0,1
ZeroTwoooo2003,钉子1666,1,0,1
Zeratulag-,生草字幕组,1,0,1
Zeratulag-,Jokielicious,1,0,1
Zenobruto,生草字幕组,1,0,1
Zenobruto,止谣君,1,0,1
Zenobruto,极客红石,1,0,1
Zenobruto,拍帮主,1,1,0
Zenobruto,浙江日报,1,1,0
ZhengJ_,方脑壳邓铂鋆,1,1,0
ZhengJ_,观察者网,1,0,1
_无忧无虑YY,新民周刊,1,1,0
_新栀_,新浪体育,1,1,0
_我就要爆炸,林步里,1,1,0
_坏小孩_GARNET_CROW大好,拍帮主,1,1,0
_孟小四_,中国青年报,1,1,0
_娜_蒙_莎_丽_,领事闲谈,1,1,0
_清香集,新民周刊,1,1,0
_眠月,_眠月,1,1,0
_爱美的堤岸_,爱好中医,1,1,0
_暔烛,赤胆忠心Moss酱,1,1,0
_暔烛,中医徐柏杨,1,0,1
_bonc,竞圈墨菲特,1,1,0
_iloveEzrea1,_iloveEzrea1,1,1,0
____梧凤,失眠狸,1,1,0
_rootec,方脑壳邓铂鋆,1,1,0
_乾穹_,答案事务所,1,0,1
_劳紫蜀道山,阿司匹林42195米,1,0,1
_劳紫蜀道山,生草字幕组,1,0,1
_中微子_,子陵在听歌,1,1,0
falcon_16,贝壳财经,1,0,1
falcon_16,医学手札,1,1,0
falcon_16,三个老爸实验室,1,1,0
etteneM,老出差的程序员,1,1,0
evianoot,生草字幕组,1,0,1
evapsyche,蓝帆小蓝,1,1,0
fdian,阿司匹林42195米,1,0,1
faye阿睡,it-is-truth,1,1,0
dophlinshop,内含子,1,1,0
doomgnu_,陕西汉书下酒,1,1,0
doomgnu_,钉子1666,1,0,1
doomgnu_,菲菲姐的小花园,1,1,0
dophlinshop,WattHour,1,1,0
dream2012梦想,专业戳轮胎熊律师,1,1,0
dph心灵净土,罗大伦,1,1,0
enattendant_楉,前HR本人,1,1,0
ebnash,马宝琳谈房颤,1,0,1
ebnash,罗大伦,1,1,0
ebnash,生草字幕组,1,0,1
ebnash,横卧的灰狸,1,1,0
ebnash,拍帮主,1,1,0
ebnash,得意学堂岱珈,1,0,1
ebnash,平原公子赵胜,1,1,0
ebnash,圣蛇杖,1,1,0
ebnash,呼吸科叶亮医生,1,1,0
ebnash,三个老爸实验室,1,0,1
ebnash,Mr俞和廣,1,1,0
ebnash,热铁不要摸,1,1,0
einberliner,时间视频,1,1,0
gospeng,上帝之鹰_5zn,1,0,1
gospeng,中铳钞,1,1,0
gravitation99,居老师是人间瑰宝啊,1,1,0
gospeng,林步里,1,1,0
gospeng,拍帮主,1,1,0
ghuvsrhvjknvxswtukjlphcxguigeq,智慧科技迷,1,1,0
ghuvsrhvjknvxswtukjlphcxguigeq,方脑壳邓铂鋆,1,1,0
ggsh29,我是小妖怪的人,1,0,1
ghuvsrhvjknvxswtukjlphcxguigeq,青春的最近爱听歌,1,1,0
glance,阿司匹林42195米,1,0,1
glfdsltlleklhqpq,日本沙雕日常,1,1,0
hana_TimMyxiii,三个老爸实验室,1,1,0
gxa016,飞龙中医,1,0,1
gxa016,灵蘭仙子,1,1,0
gzpony酷,三思逍遥,1,0,1
gyongzheng,中国网,1,1,0
gzpony酷,止谣君,1,0,1
free_free啊,上游新闻,1,1,0
ggsh29,it-is-truth,1,1,0
frejapril,生草字幕组,1,1,0
freetree2023,浙大二院急诊科卢骁医生,1,1,0
flex66,马宝琳谈房颤,1,0,1
flex66,飞龙中医,1,0,1
flex66,方脑壳邓铂鋆,1,1,0
flex66,國醫東方,1,0,1
flex66,中医田应旭,1,0,1
flex66,中医刘金玲,1,0,1
flex66,专业戳轮胎熊律师,1,1,0
flex66,中医肖阁敏,1,0,1
ggllgg_2002,中医刘茜檬,1,1,0
furburger,赤胆忠心Moss酱,1,1,0
furburger,生草字幕组,1,0,1
fzz是dog,林步里,1,1,0
fwbb2008,蓝帆小蓝,1,1,0
cc要赚小钱钱,白鹿视频,1,1,0
cardiogo,生物狗Y博,1,0,1
cardiogo,我是饱受屈辱的监查员,1,1,0
caraMeledseaSalt,妙不可言_勿忘她,1,1,0
caozenghui,寒江独钓僧,1,1,0
ccccuz,娜娜子小朋友,1,1,0
cateat辣椒,防疫拉满的厂长,1,1,0
chsnid,chsnid,1,1,0
charleschio,charleschio,1,1,0
chenahero,林步里,1,1,0
chenahero,中医纪元,1,1,0
chen-yunbin,余不是大钊,1,1,0
caocaocaopi999,笑看红绿,1,1,0
bobisaman,凤凰网,1,1,0
caocaocaopi999,白衣山猫,1,0,1
caocaocaopi999,洋葱军事新闻,1,0,1
caocaocaopi999,星话大白,1,1,0
caocaocaopi999,新浪新闻,1,1,0
bwwblshzh,bwwblshzh,1,1,0
bulu猴在冥想,飞龙中医,1,1,0
cHEtifAmia,止谣君,1,0,1
cHEtifAmia,三个老爸实验室,1,1,0
cHEtifAmia,Creamy蕉,1,0,1
bygx14,止谣君,1,0,1
deal_late_no_more,科技事儿,1,1,0
dalabadana,中医田应旭,1,0,1
daboboye,碎叫,1,1,0
daboboye,我是小妖怪的人,1,0,1
dannel55,草民插头,1,1,0
dlnsz,大军主任讲科普,1,1,0
dlnsz,中医田应旭,1,1,0
dlnsz,中医刘茜檬,1,1,0
dlilililb,林步里,1,1,0
dlnsz,怪手堂怪手先生彭一峰,1,1,0
dlong2011,黑夜之睛滚雪球,1,1,0
dlnsz,每日医学资讯,1,1,0
dlnsz,每天健康说,1,1,0
dlnsz,林步里,1,1,0
devil4405,生命时报,1,1,0
dingxiang50,灰鱼员外,1,1,0
devil4405,头条新闻,1,1,0
dingxiang50,悖论Nano,1,1,0
dingxiang50,国是直通车,1,1,0
dingxiang50,中医徐柏杨,1,0,1
dibdu,中医田应旭,1,0,1
cngp,生草字幕组,1,0,1
cngp,林步里,1,1,0
cici抱,肥啾电影,1,1,0
cicimimi2010,种草达人猪哥,1,0,1
cicimimi2010,39健康网,1,0,1
cicimimi2010,梅子在想什么,1,0,1
c雅小女子,c雅小女子,1,1,0
cyk553312,财经网,1,1,0
cotton_tail棉花球,酱紫色饭团,1,1,0
crhubei,美国驻华大使馆,1,1,0
crhubei,寒烈_就是寒烈呀,1,1,0
crhubei,呼吸科大夫胡洋,1,1,0
七宝chenchen,中医纪元,1,1,0
丁声基,圆周率等于31415926,1,1,0
丁声基,卢健生,1,0,1
丁声基,RevengeRangers,1,1,0
丁丁想做一颗盆栽BONBONBON_921,新浪新闻,1,1,0
丁声基,楚团长聊聊天,1,1,0
丁火戊土6,饱乐促和谐反极端,1,1,0
丁声基,阿司匹林42195米,1,0,1
丁声基,谦卑侯爷,1,0,1
丁火戊土6,马宝琳谈房颤,1,0,1
七色的偽物人形,生草字幕组,1,0,1
七色的偽物人形,星话大白,1,1,0
万全,猴大宝,1,1,0
万事风过耳,答案事务所,1,0,1
万事支持弟,伯阳先生-段本司,1,1,0
万事支持哥,中国新闻网,1,1,0
万事大吉A,马上谈,1,1,0
万事大吉A,随缘度世林一生,1,1,0
万事风过耳,新浪热点,1,1,0
七月梅子青,同花顺,1,0,1
七神默许-愚者反对,it-is-truth,1,1,0
七月梅子青,罗大伦,1,1,0
丁一木木,新浪新闻,1,1,0
一针走天下,子陵在听歌,1,1,0
一针评,杨帆教授,1,1,0
一言如此的难尽呀,猴大宝,1,1,0
一路U你,全世界漂,1,1,0
一颗积雨云_,我是小妖怪的人,1,0,1
一颗积雨云_,寒江独钓僧,1,1,0
丁0203_476,生草字幕组,1,0,1
一鸣惊人RAT,洋葱军事新闻,1,0,1
一鸣惊人RAT,每日经济新闻,1,1,0
一鸣惊人RAT,止谣君,1,0,1
一颗杉菜_,一颗杉菜_,1,1,0
三月暒辰,新浪新闻,1,1,0
三月暒辰,传统中医药马强,1,1,0
三月暒辰,中医范怨武,1,1,0
三月廿五fish,t0mbkeeper,1,1,0
三月01316,三月01316,1,1,0
三木79872,三个老爸实验室,1,1,0
三思逍遥,答案事务所,1,0,1
三思思思君,三思思思君,1,1,0
